,player_id,fifa_version,overall,potential,age,preferred_foot,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,main_position
76133,201042,20.0,77,78,26,Right,4,3,2,77.0,62.0,74.0,74.0,73.0,79.0,DF
112674,148123,18.0,77,77,35,Left,3,2,2,46.0,47.0,63.0,48.0,78.0,76.0,DF
20316,229528,23.0,74,79,26,Left,3,2,1,76.0,48.0,67.0,69.0,74.0,74.0,DF
139592,189811,17.0,65,68,24,Right,3,3,1,65.0,60.0,63.0,64.0,54.0,71.0,MD
89971,248205,20.0,60,73,19,Right,4,2,1,66.0,51.0,54.0,57.0,60.0,54.0,MD
140861,166862,17.0,64,64,30,Left,2,2,1,67.0,31.0,45.0,50.0,65.0,67.0,DF
164268,176270,15.0,78,82,26,Right,4,3,1,81.0,80.0,45.0,74.0,34.0,72.0,FW
155438,200780,16.0,65,73,21,Right,3,2,1,71.0,53.0,67.0,68.0,57.0,63.0,MD
163997,164859,15.0,81,85,25,Right,3,3,3,96.0,77.0,75.0,81.0,33.0,64.0,MD
19118,189615,23.0,78,78,32,Left,3,3,2,64.0,60.0,75.0,75.0,77.0,68.0,DF
145048,236275,17.0,57,71,19,Right,2,2,1,54.0,57.0,41.0,50.0,26.0,70.0,FW
51409,243767,22.0,61,74,21,Right,3,2,1,66.0,53.0,61.0,64.0,47.0,52.0,MD
101156,216791,19.0,67,76,23,Right,3,2,1,64.0,33.0,53.0,51.0,68.0,67.0,DF
95656,220182,19.0,74,81,23,Right,3,2,1,69.0,42.0,60.0,67.0,75.0,69.0,DF
105293,224445,19.0,64,64,28,Right,3,2,1,62.0,50.0,47.0,57.0,66.0,66.0,MD
95637,228295,19.0,74,83,22,Right,3,2,1,60.0,34.0,55.0,64.0,74.0,73.0,DF
145442,216299,17.0,56,70,20,Right,4,3,1,64.0,49.0,53.0,56.0,53.0,62.0,DF
111801,205452,18.0,82,86,24,Right,3,2,2,74.0,40.0,64.0,63.0,82.0,79.0,DF
131336,199074,17.0,75,77,26,Left,3,3,2,73.0,74.0,52.0,67.0,34.0,78.0,FW
143613,231030,17.0,60,69,19,Left,3,3,1,60.0,45.0,63.0,60.0,42.0,47.0,MD
65166,224812,21.0,66,67,27,Right,3,3,1,75.0,59.0,68.0,73.0,56.0,58.0,DF
107216,241042,19.0,61,80,17,Right,3,2,1,65.0,42.0,56.0,56.0,57.0,63.0,MD
76856,186648,20.0,75,76,29,Left,2,2,1,70.0,34.0,65.0,62.0,76.0,79.0,DF
138138,216371,17.0,66,76,22,Right,4,2,1,68.0,53.0,56.0,61.0,64.0,69.0,MD
93834,199503,19.0,81,84,25,Left,2,3,3,48.0,65.0,79.0,71.0,69.0,76.0,MD
75404,183394,20.0,81,81,29,Right,3,3,2,80.0,70.0,78.0,79.0,79.0,89.0,MD
130295,200104,17.0,78,82,23,Right,5,3,2,86.0,81.0,70.0,81.0,25.0,61.0,MD
91572,233368,20.0,57,73,19,Right,3,2,1,67.0,55.0,40.0,57.0,27.0,53.0,FW
147186,188152,16.0,84,88,23,Right,3,4,3,79.0,75.0,81.0,84.0,43.0,47.0,MD
667,247827,24.0,78,84,21,Left,2,4,1,80.0,70.0,77.0,83.0,50.0,56.0,FW
156536,221934,16.0,64,72,22,Left,3,2,1,75.0,59.0,65.0,72.0,40.0,49.0,MD
119297,210635,18.0,67,79,21,Left,3,2,1,67.0,45.0,55.0,55.0,67.0,72.0,DF
57041,220710,21.0,77,83,23,Left,3,3,1,78.0,78.0,75.0,77.0,44.0,56.0,MD
56728,178088,21.0,79,79,32,Left,3,4,3,58.0,72.0,82.0,82.0,36.0,44.0,MD
79096,228675,20.0,71,81,22,Right,4,2,1,67.0,57.0,62.0,62.0,70.0,67.0,MD
118507,194656,18.0,68,73,25,Right,5,2,1,58.0,22.0,48.0,35.0,68.0,73.0,DF
114681,178287,18.0,73,73,28,Right,3,3,1,68.0,68.0,72.0,73.0,63.0,67.0,MD
125070,239935,18.0,62,63,25,Right,3,3,1,73.0,56.0,58.0,66.0,33.0,41.0,MD
164155,184134,15.0,79,83,26,Right,2,2,2,68.0,60.0,69.0,73.0,83.0,83.0,MD
158473,206479,16.0,62,69,23,Right,3,3,1,62.0,56.0,62.0,64.0,63.0,61.0,MD
111640,162895,18.0,86,86,30,Right,3,3,4,63.0,77.0,88.0,80.0,61.0,64.0,MD
111961,180216,18.0,81,81,28,Right,3,3,2,73.0,66.0,72.0,78.0,80.0,77.0,DF
37174,221363,22.0,81,86,24,Right,3,3,3,68.0,78.0,76.0,79.0,72.0,77.0,MD
56163,188567,21.0,87,87,31,Right,4,4,3,93.0,86.0,75.0,80.0,38.0,69.0,FW
113594,216335,18.0,75,75,27,Left,4,2,1,66.0,55.0,66.0,68.0,73.0,72.0,MD
60996,199027,21.0,70,71,26,Left,3,2,1,70.0,41.0,61.0,63.0,72.0,66.0,DF
155669,215374,16.0,65,70,23,Right,3,2,1,90.0,59.0,51.0,67.0,26.0,57.0,FW
37325,227928,22.0,80,81,27,Right,3,4,2,82.0,57.0,68.0,81.0,75.0,75.0,DF
154315,208450,16.0,66,82,19,Right,4,3,1,64.0,58.0,68.0,71.0,33.0,51.0,MD
144935,151135,17.0,58,58,29,Right,3,2,1,66.0,48.0,55.0,52.0,55.0,76.0,MD
37162,212462,22.0,82,82,28,Left,2,3,3,83.0,73.0,82.0,78.0,77.0,73.0,DF
179415,221479,15.0,51,60,17,Right,3,2,1,66.0,53.0,38.0,46.0,27.0,43.0,FW
153135,154216,16.0,68,68,30,Right,3,2,1,56.0,49.0,50.0,53.0,71.0,67.0,DF
178051,222079,15.0,55,76,17,Right,3,3,1,77.0,42.0,49.0,69.0,26.0,38.0,MD
56856,226766,21.0,78,82,24,Right,4,4,1,92.0,60.0,71.0,85.0,33.0,50.0,FW
113415,155946,18.0,75,75,29,Left,3,3,2,61.0,74.0,77.0,75.0,43.0,74.0,MD
56687,219809,21.0,79,81,25,Right,3,3,2,64.0,48.0,68.0,75.0,77.0,84.0,MD
115148,205857,18.0,72,74,27,Right,3,2,1,63.0,40.0,45.0,51.0,74.0,73.0,DF
99089,234701,19.0,69,83,20,Left,2,3,1,70.0,63.0,66.0,68.0,65.0,67.0,MD
155562,199910,16.0,65,71,24,Right,5,2,1,70.0,53.0,61.0,61.0,69.0,69.0,MD
36149,271063,23.0,53,71,18,Left,2,2,1,66.0,40.0,53.0,49.0,44.0,58.0,MD
82179,200807,20.0,68,69,27,Right,3,3,1,69.0,56.0,61.0,65.0,65.0,67.0,DF
157045,148137,16.0,64,64,30,Left,3,2,1,61.0,64.0,60.0,63.0,67.0,72.0,DF
86147,247869,20.0,64,80,19,Left,3,2,1,74.0,61.0,58.0,65.0,28.0,42.0,FW
75314,181786,20.0,82,82,33,Right,3,3,3,58.0,49.0,65.0,67.0,81.0,82.0,DF
115892,195037,18.0,71,73,26,Right,3,2,1,34.0,23.0,40.0,39.0,71.0,81.0,DF
148457,213296,16.0,75,83,20,Left,3,2,1,63.0,65.0,73.0,75.0,67.0,73.0,MD
47949,253465,22.0,64,82,19,Right,3,2,1,78.0,39.0,54.0,59.0,63.0,68.0,DF
118569,239716,18.0,68,73,25,Right,2,2,1,64.0,50.0,65.0,64.0,64.0,64.0,MD
76889,221587,20.0,75,76,26,Left,3,4,1,84.0,67.0,69.0,79.0,49.0,56.0,MD
2894,261224,24.0,72,82,20,Left,3,3,1,77.0,53.0,71.0,77.0,65.0,65.0,DF
1203,228151,24.0,76,78,27,Right,3,3,1,68.0,56.0,74.0,73.0,73.0,70.0,MD
24545,237328,23.0,68,77,22,Right,2,3,1,84.0,60.0,57.0,72.0,31.0,54.0,MD
54822,264193,22.0,55,69,18,Left,2,2,1,64.0,26.0,44.0,50.0,53.0,52.0,DF
112037,53914,18.0,80,80,34,Right,3,2,2,50.0,46.0,58.0,55.0,82.0,78.0,DF
98444,198776,19.0,70,74,24,Right,3,3,1,66.0,61.0,65.0,75.0,42.0,57.0,MD
19171,220621,23.0,78,78,26,Right,4,4,1,75.0,73.0,75.0,81.0,40.0,56.0,MD
56899,230977,21.0,78,79,26,Left,2,4,1,89.0,71.0,75.0,80.0,50.0,63.0,MD
113460,165321,18.0,75,75,31,Left,5,3,2,67.0,59.0,68.0,69.0,74.0,78.0,DF
18642,247851,23.0,81,86,24,Right,2,3,2,69.0,67.0,79.0,81.0,76.0,77.0,MD
1283,202750,24.0,76,76,32,Right,4,2,1,53.0,36.0,60.0,58.0,76.0,77.0,DF
146394,217140,17.0,53,67,20,Right,3,3,1,59.0,54.0,46.0,53.0,25.0,56.0,MD
39016,212755,22.0,74,76,26,Left,2,2,2,65.0,59.0,67.0,69.0,72.0,76.0,MD
161211,225479,16.0,58,66,18,Right,2,2,1,59.0,51.0,56.0,56.0,52.0,66.0,MD
144704,224019,17.0,58,67,19,Right,3,2,1,54.0,42.0,57.0,57.0,57.0,57.0,MD
88460,224225,20.0,62,72,21,Right,3,3,1,64.0,55.0,61.0,65.0,42.0,55.0,MD
56457,193348,21.0,81,81,28,Left,4,5,3,78.0,77.0,80.0,83.0,46.0,67.0,MD
46283,182617,22.0,66,66,32,Right,3,2,1,63.0,65.0,55.0,62.0,41.0,77.0,FW
168837,203625,15.0,67,71,26,Right,3,2,1,47.0,49.0,56.0,53.0,69.0,70.0,DF
174341,195219,15.0,61,66,22,Right,3,2,1,66.0,52.0,36.0,44.0,60.0,78.0,DF
113629,213655,18.0,74,85,21,Right,3,3,1,78.0,61.0,66.0,82.0,28.0,65.0,MD
131301,202940,17.0,75,78,24,Right,3,4,1,81.0,73.0,70.0,78.0,31.0,67.0,MD
18865,248695,23.0,79,86,21,Right,3,2,1,75.0,37.0,55.0,64.0,81.0,76.0,DF
165264,142822,15.0,74,74,30,Right,3,3,3,68.0,68.0,72.0,74.0,66.0,72.0,MD
170092,176254,15.0,66,66,30,Left,3,2,1,74.0,56.0,54.0,54.0,66.0,73.0,DF
56297,173731,21.0,83,83,30,Left,3,4,4,88.0,84.0,82.0,80.0,58.0,73.0,FW
138888,187605,17.0,66,66,27,Left,4,2,1,69.0,67.0,65.0,68.0,49.0,49.0,MD
149037,188871,16.0,74,76,26,Right,3,2,1,57.0,73.0,48.0,62.0,31.0,80.0,FW
161432,169952,16.0,58,58,32,Right,3,2,1,63.0,48.0,58.0,54.0,49.0,68.0,MD
161559,229930,16.0,57,69,18,Right,3,2,1,75.0,24.0,44.0,57.0,56.0,52.0,DF
128695,240676,18.0,54,64,18,Right,2,3,1,65.0,45.0,52.0,54.0,46.0,51.0,MD
107747,208797,19.0,61,63,25,Left,3,3,1,70.0,51.0,55.0,67.0,31.0,42.0,MD
117576,203516,18.0,69,74,24,Left,3,2,1,69.0,46.0,69.0,65.0,64.0,50.0,DF
73180,251407,21.0,56,76,19,Right,3,2,1,67.0,47.0,56.0,60.0,48.0,49.0,MD
166385,171831,15.0,71,74,26,Right,3,2,1,75.0,34.0,53.0,61.0,72.0,73.0,DF
158961,208831,16.0,62,62,31,Right,3,2,1,31.0,26.0,36.0,40.0,61.0,69.0,DF
159988,205754,16.0,60,67,21,Right,3,2,1,68.0,49.0,60.0,61.0,55.0,56.0,MD
38065,228092,22.0,76,82,23,Right,3,3,1,64.0,58.0,72.0,73.0,74.0,84.0,MD
153648,211209,16.0,67,73,22,Left,3,3,1,74.0,37.0,54.0,59.0,65.0,62.0,DF
138560,192607,17.0,66,68,26,Right,3,3,1,68.0,61.0,66.0,67.0,41.0,57.0,MD
40738,243019,22.0,71,82,22,Right,2,2,1,60.0,49.0,57.0,50.0,69.0,74.0,MD
75029,215914,20.0,89,90,28,Right,3,2,3,78.0,65.0,77.0,81.0,87.0,83.0,MD
55762,257187,22.0,51,70,19,Right,3,2,1,61.0,23.0,33.0,46.0,47.0,57.0,DF
113968,163303,18.0,74,74,33,Right,3,3,2,42.0,63.0,70.0,68.0,74.0,73.0,MD
114443,189581,18.0,73,75,27,Right,4,2,1,66.0,61.0,68.0,63.0,72.0,72.0,DF
169508,204355,15.0,66,73,22,Left,2,2,1,64.0,39.0,60.0,67.0,67.0,65.0,DF
3158,220031,24.0,72,73,27,Right,3,3,1,54.0,71.0,58.0,68.0,33.0,78.0,FW
2885,243657,24.0,72,82,22,Right,3,3,1,66.0,63.0,72.0,68.0,68.0,70.0,MD
165796,186345,15.0,72,78,23,Right,4,3,1,83.0,55.0,70.0,70.0,70.0,73.0,DF
166486,104442,15.0,71,71,30,Right,4,4,1,81.0,69.0,67.0,74.0,32.0,64.0,MD
56862,204529,21.0,78,81,26,Right,5,4,2,75.0,79.0,58.0,78.0,33.0,72.0,FW
39729,193011,22.0,73,73,30,Right,3,2,1,49.0,34.0,54.0,58.0,74.0,73.0,DF
167849,205353,15.0,68,76,21,Left,4,3,1,77.0,63.0,65.0,74.0,27.0,53.0,FW
131470,166940,17.0,75,75,32,Right,3,3,1,66.0,47.0,69.0,68.0,74.0,75.0,MD
117121,187528,18.0,70,70,30,Right,3,2,1,72.0,62.0,67.0,73.0,68.0,68.0,DF
169127,147251,15.0,67,67,29,Right,3,3,1,69.0,66.0,52.0,64.0,37.0,75.0,FW
154890,181795,16.0,66,67,28,Left,2,3,1,68.0,42.0,55.0,64.0,67.0,72.0,DF
97613,212231,19.0,71,75,24,Right,2,2,1,59.0,30.0,47.0,54.0,68.0,78.0,DF
129754,195086,17.0,82,84,26,Right,4,2,2,58.0,40.0,60.0,63.0,82.0,81.0,DF
106622,215570,19.0,62,70,23,Right,3,2,1,60.0,32.0,48.0,46.0,59.0,70.0,DF
164336,148122,15.0,78,78,32,Right,3,2,2,50.0,38.0,58.0,47.0,81.0,81.0,DF
120807,194149,18.0,66,69,25,Right,3,3,1,67.0,63.0,64.0,69.0,51.0,67.0,MD
136247,204936,17.0,68,73,23,Right,3,2,1,72.0,49.0,53.0,61.0,65.0,75.0,DF
166729,182528,15.0,70,76,23,Right,4,3,1,78.0,70.0,59.0,71.0,33.0,61.0,FW
129836,189271,17.0,81,84,25,Right,3,3,2,70.0,54.0,70.0,76.0,79.0,81.0,MD
1117,248808,24.0,76,82,21,Right,5,2,1,75.0,55.0,70.0,75.0,73.0,68.0,DF
57092,220621,21.0,77,80,24,Right,4,4,1,79.0,71.0,72.0,81.0,36.0,54.0,FW
78089,184274,20.0,73,73,30,Right,2,2,1,66.0,43.0,57.0,59.0,72.0,79.0,DF
112845,210897,18.0,76,82,22,Right,3,2,1,74.0,54.0,53.0,66.0,75.0,80.0,DF
46363,193942,22.0,66,66,31,Left,2,3,1,56.0,56.0,63.0,63.0,64.0,65.0,MD
168040,181214,15.0,68,72,26,Left,2,2,1,75.0,63.0,69.0,70.0,56.0,51.0,MD
162367,231126,16.0,55,68,17,Right,3,3,1,54.0,60.0,44.0,50.0,22.0,49.0,FW
125304,220328,18.0,61,75,18,Right,3,3,1,79.0,60.0,53.0,59.0,41.0,48.0,FW
121461,221479,18.0,65,79,20,Right,3,2,1,80.0,64.0,47.0,67.0,30.0,62.0,FW
164217,157960,15.0,79,79,28,Right,4,3,2,82.0,74.0,81.0,82.0,70.0,73.0,MD
164185,176944,15.0,79,80,26,Right,3,3,3,64.0,71.0,73.0,71.0,75.0,88.0,MD
19365,210047,23.0,77,77,30,Right,3,2,2,51.0,67.0,70.0,67.0,78.0,74.0,DF
75628,231943,20.0,79,84,22,Right,5,4,1,84.0,77.0,72.0,81.0,45.0,79.0,MD
25,222665,24.0,87,90,24,Left,2,5,4,72.0,81.0,88.0,87.0,61.0,64.0,MD
148989,206414,16.0,74,78,24,Right,3,2,1,69.0,44.0,51.0,48.0,76.0,79.0,DF
53389,264209,22.0,58,81,17,Right,3,2,1,60.0,44.0,52.0,59.0,57.0,60.0,DF
47047,243276,22.0,65,72,22,Left,3,3,1,77.0,64.0,58.0,69.0,34.0,51.0,MD
117460,234355,18.0,69,77,19,Right,3,3,1,69.0,64.0,71.0,69.0,43.0,62.0,MD
1329,213956,24.0,76,76,27,Right,2,4,1,93.0,65.0,66.0,83.0,39.0,81.0,FW
156264,208326,16.0,65,65,28,Right,3,3,1,74.0,65.0,51.0,70.0,26.0,52.0,FW
133160,134941,17.0,72,72,33,Right,3,3,2,58.0,69.0,71.0,68.0,71.0,72.0,MD
112961,200206,18.0,76,77,26,Right,3,3,1,78.0,75.0,73.0,78.0,30.0,50.0,MD
166096,162047,15.0,72,72,29,Right,3,2,1,57.0,66.0,71.0,70.0,70.0,75.0,MD
39075,178567,22.0,74,74,32,Left,3,3,2,63.0,39.0,68.0,69.0,74.0,78.0,DF
76192,183855,20.0,77,77,31,Left,3,2,2,58.0,39.0,58.0,60.0,79.0,74.0,DF
20584,213884,23.0,74,74,27,Left,4,3,1,81.0,71.0,72.0,76.0,65.0,77.0,FW
175671,223484,15.0,60,60,28,Left,2,2,1,69.0,68.0,56.0,62.0,28.0,53.0,FW
176522,213661,15.0,58,67,18,Right,3,2,1,54.0,25.0,45.0,40.0,57.0,64.0,DF
61661,236367,21.0,69,76,24,Right,2,2,1,70.0,33.0,56.0,62.0,68.0,71.0,MD
142005,230888,17.0,62,76,17,Right,2,2,1,65.0,47.0,58.0,59.0,49.0,56.0,MD
122584,213418,18.0,64,75,21,Right,3,3,1,85.0,58.0,52.0,63.0,29.0,62.0,FW
129685,20800,17.0,83,83,32,Right,4,4,3,83.0,73.0,80.0,84.0,33.0,64.0,MD
163764,213699,16.0,48,54,19,Right,2,2,1,51.0,45.0,36.0,43.0,24.0,60.0,FW
157824,219914,16.0,63,67,22,Right,3,2,1,68.0,33.0,45.0,62.0,66.0,66.0,DF
149687,167603,16.0,73,73,28,Right,4,3,1,72.0,69.0,74.0,73.0,63.0,63.0,MD
139793,147251,17.0,65,65,31,Right,3,3,1,70.0,62.0,51.0,67.0,38.0,71.0,FW
95230,232805,19.0,75,80,23,Left,3,3,1,76.0,48.0,58.0,66.0,76.0,72.0,DF
118053,186127,18.0,69,69,28,Right,3,3,1,70.0,70.0,55.0,61.0,39.0,78.0,FW
104946,207956,19.0,64,66,24,Right,4,2,1,80.0,55.0,61.0,64.0,55.0,79.0,MD
121342,211439,18.0,66,66,29,Right,3,3,1,71.0,67.0,50.0,61.0,33.0,72.0,FW
75143,162347,20.0,84,84,32,Right,4,3,3,56.0,75.0,85.0,82.0,71.0,67.0,MD
13861,264115,24.0,61,76,19,Left,2,2,1,66.0,36.0,51.0,60.0,55.0,48.0,DF
163970,20800,15.0,82,82,30,Right,4,4,2,85.0,76.0,81.0,84.0,33.0,56.0,FW
164577,198648,15.0,76,80,26,Right,4,3,2,72.0,67.0,79.0,78.0,68.0,71.0,MD
74430,246392,21.0,52,69,19,Right,3,2,1,65.0,40.0,53.0,49.0,44.0,53.0,MD
165876,186556,15.0,72,76,25,Right,4,4,1,82.0,70.0,65.0,79.0,43.0,59.0,FW
167485,189682,15.0,69,71,24,Left,3,2,1,69.0,36.0,58.0,64.0,69.0,77.0,DF
152018,177151,16.0,69,72,27,Right,4,3,1,70.0,61.0,69.0,72.0,35.0,51.0,FW
130413,168326,17.0,78,78,29,Left,2,2,2,74.0,51.0,55.0,61.0,78.0,77.0,DF
29052,263172,23.0,65,65,30,Right,3,2,1,74.0,61.0,65.0,60.0,62.0,70.0,MD
125337,225479,18.0,61,74,20,Right,3,2,1,59.0,62.0,58.0,57.0,54.0,62.0,MD
112839,200765,18.0,76,82,24,Right,3,2,2,68.0,50.0,64.0,74.0,76.0,76.0,MD
18630,232580,23.0,81,87,24,Left,2,2,2,68.0,36.0,60.0,58.0,83.0,80.0,DF
76731,236480,20.0,75,81,22,Right,3,4,1,74.0,65.0,72.0,76.0,73.0,70.0,MD
2378,258930,24.0,73,79,21,Right,4,3,1,78.0,71.0,58.0,74.0,25.0,68.0,FW
123724,239964,18.0,63,73,22,Right,4,3,1,80.0,68.0,53.0,65.0,35.0,63.0,FW
75402,179784,20.0,81,81,31,Right,3,2,3,52.0,48.0,62.0,63.0,82.0,74.0,DF
75158,184432,20.0,84,84,29,Right,3,2,3,70.0,55.0,77.0,73.0,85.0,76.0,DF
37301,220971,22.0,80,83,26,Right,4,4,2,70.0,73.0,75.0,85.0,65.0,66.0,MD
125472,240254,18.0,61,71,22,Right,3,3,1,55.0,66.0,44.0,56.0,23.0,59.0,FW
158225,228509,16.0,62,77,17,Right,3,3,1,79.0,48.0,57.0,67.0,44.0,54.0,MD
7227,266041,24.0,67,84,18,Right,4,3,1,85.0,59.0,59.0,74.0,30.0,47.0,MD
72229,258805,21.0,58,74,18,Right,3,2,1,68.0,33.0,45.0,52.0,53.0,59.0,DF
84218,216485,20.0,66,71,24,Right,3,3,1,66.0,56.0,65.0,69.0,62.0,71.0,MD
94105,216150,19.0,79,81,26,Right,3,3,2,77.0,66.0,72.0,75.0,76.0,74.0,DF
37577,221697,22.0,78,83,25,Right,4,3,2,85.0,75.0,68.0,75.0,46.0,71.0,FW
93851,193348,19.0,81,82,26,Left,4,5,3,80.0,77.0,80.0,85.0,46.0,70.0,FW
165682,167005,15.0,73,73,28,Right,3,3,1,79.0,67.0,76.0,77.0,40.0,62.0,MD
128651,240462,18.0,54,66,18,Right,3,3,1,65.0,48.0,54.0,60.0,41.0,52.0,MD
132238,199915,17.0,73,78,24,Right,3,2,1,60.0,32.0,50.0,58.0,72.0,76.0,DF
86155,237286,20.0,64,79,19,Right,3,2,1,70.0,64.0,40.0,60.0,20.0,57.0,FW
36562,257187,23.0,51,66,20,Right,2,2,1,61.0,23.0,33.0,46.0,47.0,57.0,DF
143471,219177,17.0,60,72,21,Right,2,2,1,66.0,49.0,55.0,66.0,45.0,63.0,MD
93554,222492,19.0,86,93,22,Left,3,4,2,95.0,81.0,78.0,86.0,38.0,70.0,FW
132325,200841,17.0,73,76,24,Right,2,2,2,74.0,50.0,66.0,68.0,72.0,74.0,DF
134028,184456,17.0,71,71,27,Right,3,2,1,72.0,45.0,53.0,68.0,71.0,72.0,DF
35887,263950,23.0,54,72,19,Right,2,2,1,66.0,43.0,50.0,59.0,48.0,60.0,MD
134271,222832,17.0,70,79,22,Right,3,3,1,74.0,60.0,67.0,74.0,57.0,68.0,MD
129808,205988,17.0,81,89,20,Left,2,2,2,86.0,51.0,71.0,78.0,79.0,79.0,DF
175426,224127,15.0,60,63,26,Right,2,2,1,60.0,65.0,44.0,56.0,29.0,50.0,FW
111793,202335,18.0,82,87,23,Right,3,2,2,72.0,63.0,71.0,65.0,81.0,85.0,DF
82368,182837,20.0,68,68,28,Right,4,4,1,88.0,63.0,66.0,72.0,39.0,64.0,FW
76020,222368,20.0,77,85,23,Right,4,3,1,76.0,73.0,74.0,77.0,28.0,62.0,MD
107447,230882,19.0,61,71,21,Left,2,2,1,44.0,33.0,37.0,41.0,62.0,60.0,DF
128750,225768,18.0,54,60,19,Left,2,2,1,60.0,28.0,45.0,53.0,52.0,56.0,DF
119895,147613,18.0,67,67,32,Right,4,3,1,66.0,61.0,67.0,71.0,39.0,52.0,MD
47986,254273,22.0,64,79,20,Right,3,2,1,76.0,49.0,59.0,65.0,59.0,61.0,MD
147152,153079,16.0,87,87,27,Right,4,4,4,89.0,87.0,77.0,89.0,23.0,68.0,FW
151961,195037,16.0,69,73,24,Right,3,2,1,37.0,23.0,42.0,39.0,70.0,80.0,DF
170374,210468,15.0,65,72,20,Right,5,2,1,42.0,42.0,49.0,40.0,65.0,69.0,DF
176726,225483,15.0,58,64,17,Right,3,2,1,65.0,53.0,62.0,64.0,45.0,42.0,MD
56586,191202,21.0,80,80,31,Left,3,3,3,44.0,68.0,76.0,73.0,80.0,77.0,MD
655,242578,24.0,78,85,22,Left,3,2,2,61.0,47.0,67.0,60.0,79.0,76.0,DF
127960,224951,18.0,56,73,19,Right,3,2,1,61.0,45.0,49.0,53.0,55.0,68.0,DF
122661,234212,18.0,64,74,23,Right,3,3,1,57.0,52.0,53.0,61.0,62.0,67.0,MD
20685,256725,23.0,73,86,19,Right,4,3,1,78.0,68.0,67.0,75.0,45.0,52.0,MD
19538,211784,23.0,76,78,25,Right,4,3,1,74.0,77.0,67.0,73.0,41.0,72.0,FW
165267,143283,15.0,74,74,34,Right,3,3,1,77.0,70.0,69.0,80.0,46.0,62.0,MD
166941,199058,15.0,70,72,25,Left,3,2,1,72.0,68.0,70.0,71.0,32.0,55.0,MD
38632,180819,22.0,75,75,33,Right,5,4,2,67.0,70.0,78.0,79.0,62.0,56.0,MD
33897,264141,23.0,59,75,19,Right,2,2,1,64.0,33.0,39.0,57.0,61.0,60.0,DF
10711,277447,24.0,64,78,20,Right,3,2,1,66.0,22.0,37.0,37.0,64.0,68.0,DF
111734,197061,18.0,83,85,25,Right,2,2,2,67.0,46.0,68.0,66.0,84.0,78.0,DF
148099,187896,16.0,77,77,29,Right,3,3,2,75.0,78.0,78.0,78.0,21.0,63.0,FW
55592,257949,22.0,52,68,20,Right,3,2,1,56.0,21.0,28.0,40.0,54.0,50.0,DF
148339,155885,16.0,76,76,29,Right,4,5,3,82.0,68.0,72.0,82.0,42.0,65.0,MD
77227,220621,20.0,74,80,23,Right,4,4,1,79.0,70.0,71.0,77.0,35.0,50.0,FW
53638,243279,22.0,58,68,20,Left,2,2,1,78.0,41.0,48.0,56.0,51.0,52.0,DF
37499,196978,22.0,79,79,29,Right,3,4,2,80.0,78.0,66.0,78.0,41.0,77.0,FW
20268,241842,23.0,74,82,22,Right,4,2,1,76.0,38.0,62.0,67.0,73.0,71.0,DF
120248,216577,18.0,67,67,27,Left,3,3,1,75.0,61.0,61.0,70.0,49.0,38.0,FW
5486,240773,24.0,69,74,24,Left,2,2,1,73.0,43.0,60.0,64.0,65.0,67.0,DF
149350,186116,16.0,73,79,24,Right,3,3,1,66.0,69.0,74.0,73.0,59.0,76.0,MD
134045,187755,17.0,71,71,29,Right,3,3,1,66.0,63.0,69.0,70.0,65.0,71.0,MD
168950,183847,15.0,67,69,24,Right,2,4,1,78.0,63.0,63.0,72.0,33.0,51.0,MD
94646,182836,19.0,77,77,29,Left,3,2,2,47.0,78.0,61.0,68.0,44.0,80.0,FW
168613,204411,15.0,67,76,21,Right,3,2,1,73.0,45.0,56.0,65.0,66.0,78.0,MD
118430,234822,18.0,68,75,23,Right,4,2,1,77.0,53.0,64.0,67.0,71.0,58.0,DF
116454,235029,18.0,70,82,19,Right,4,3,1,78.0,67.0,50.0,71.0,31.0,59.0,FW
111667,172871,18.0,85,85,30,Left,3,2,3,67.0,65.0,73.0,70.0,85.0,81.0,DF
93587,203376,19.0,85,87,26,Right,3,2,3,71.0,60.0,67.0,70.0,85.0,84.0,DF
162547,222763,16.0,55,61,19,Left,2,2,1,56.0,33.0,36.0,60.0,62.0,62.0,DF
104654,235432,19.0,64,71,22,Right,3,2,1,67.0,37.0,51.0,47.0,66.0,62.0,DF
93948,188942,19.0,80,82,27,Right,3,2,2,58.0,65.0,69.0,73.0,80.0,88.0,MD
177176,219666,15.0,57,66,20,Left,3,2,1,72.0,31.0,42.0,52.0,63.0,46.0,DF
18858,227678,23.0,79,86,24,Right,3,2,2,78.0,39.0,62.0,71.0,80.0,76.0,DF
108138,244879,19.0,60,71,20,Right,3,3,1,68.0,57.0,58.0,64.0,29.0,40.0,MD
57186,189165,21.0,77,77,28,Right,3,3,2,58.0,73.0,79.0,73.0,62.0,75.0,MD
129616,180403,17.0,85,85,27,Right,4,4,3,89.0,74.0,80.0,86.0,51.0,63.0,MD
75954,191076,20.0,78,78,28,Left,4,4,1,75.0,74.0,78.0,77.0,61.0,70.0,MD
166683,201955,15.0,70,79,21,Left,3,2,1,77.0,50.0,61.0,70.0,69.0,74.0,DF
45580,239800,22.0,66,80,21,Right,4,2,1,72.0,33.0,53.0,62.0,62.0,59.0,DF
